0.85049,1,-0,0.1955,3.3979e-019,0.5879,-5.4366e-018,0.11494,8.9038e-019,1,6.089e-018,0.5879,5.4366e-018,0.11494,2.0531e-020,0.11494,1.0866e-018,0.02247,1.8342e-019,0.1955,1.4014e-017,0.11494,-1.0866e-018,0.02247,-1.8866e-018,0.93482,-0.35511
0.85049,0.98264,0.18555,0.18204,0.071291,0.57769,0.10908,0.10702,0.041912,1,-5.0016e-018,0.57769,0.10908,0.10702,0.041912,0.11294,0.021326,0.020923,0.0081939,0.1955,-3.5977e-018,0.11294,0.021326,0.020923,0.0081939,0.99485,-0.10137
0.85049,0.93114,0.36465,0.14351,0.13276,0.54742,0.21438,0.08437,0.078051,1,-1.5657e-017,0.54742,0.21438,0.08437,0.078051,0.10702,0.041912,0.016495,0.015259,0.1955,-1.1585e-017,0.10702,0.041912,0.016495,0.015259,-0.96112,-0.27612
0.85049,0.87869,0.47739,0.10639,0.16402,0.51658,0.28065,0.062549,0.096426,1,-1.8919e-017,0.51658,0.28065,0.062549,0.096426,0.10099,0.054869,0.012228,0.018852,0.1955,-7.7494e-018,0.10099,0.054869,0.012228,0.018852,-0.05061,-0.99872
0.85049,0.77486,0.63214,0.039259,0.19152,0.45554,0.37163,0.02308,0.11259,1,-6.9588e-018,0.45554,0.37163,0.02308,0.11259,0.089059,0.072655,0.0045122,0.022013,0.1955,1.1754e-017,0.089059,0.072655,0.0045122,0.022013,0.46627,-0.88464
0.85049,0.69042,0.72341,-0.0091184,0.19529,0.4059,0.42529,-0.0053607,0.11481,1,-7.1763e-018,0.4059,0.42529,-0.0053607,0.11481,0.079354,0.083146,-0.001048,0.022446,0.1955,-1.5847e-017,0.079354,0.083146,-0.001048,0.022446,0.98487,-0.17328
0.85049,0.5442,0.83895,-0.079704,0.17852,0.31994,0.49322,-0.046857,0.10495,1,-1.2178e-017,0.31994,0.49322,-0.046857,0.10495,0.062549,0.096426,-0.0091608,0.020518,0.1955,6.0926e-019,0.062549,0.096426,-0.0091608,0.020518,-0.27879,0.96035
0.85049,0.37909,0.92536,-0.13931,0.13716,0.22286,0.54402,-0.081902,0.080638,1,-3.2619e-018,0.22286,0.54402,-0.081902,0.080638,0.043571,0.10636,-0.016012,0.015765,0.1955,-1.4687e-017,0.043571,0.10636,-0.016012,0.015765,0.9956,-0.093735
0.85049,0.26132,0.96525,-0.1688,0.098628,0.15363,0.56747,-0.099238,0.057983,1,-2.8705e-017,0.15363,0.56747,-0.099238,0.057983,0.030035,0.11094,-0.019401,0.011336,0.1955,2.2671e-017,0.030035,0.11094,-0.019401,0.011336,0.39885,0.91702
0.85049,0.077684,0.99698,-0.19314,0.030283,0.04567,0.58612,-0.11355,0.017803,1,-7.3937e-018,0.04567,0.58612,-0.11355,0.017803,0.0089287,0.11459,-0.022199,0.0034806,0.1955,9.8335e-018,0.0089287,0.11459,-0.022199,0.0034806,0.048362,-0.99883
0.85049,-0.04664,0.99891,-0.19465,-0.018217,-0.02742,0.58726,-0.11444,-0.01071,1,-9.5684e-018,-0.02742,0.58726,-0.11444,-0.01071,-0.0053607,0.11481,-0.022373,-0.0020938,0.1955,-6.5829e-018,-0.0053607,0.11481,-0.022373,-0.0020938,-0.026262,0.99966
0.85049,-0.23118,0.97291,-0.17461,-0.087943,-0.13591,0.57197,-0.10265,-0.051701,1,-5.2191e-018,-0.13591,0.57197,-0.10265,-0.051701,-0.02657,0.11182,-0.020069,-0.010108,0.1955,7.3994e-018,-0.02657,0.11182,-0.020069,-0.010108,-0.94811,0.31794
0.85049,-0.40768,0.91312,-0.13052,-0.14556,-0.23968,0.53682,-0.07673,-0.085573,1,-2.1964e-017,-0.23968,0.53682,-0.07673,-0.085573,-0.046857,0.10495,-0.015001,-0.01673,0.1955,2.0728e-017,-0.046857,0.10495,-0.015001,-0.01673,-0.66771,0.74442
0.85049,-0.51785,0.85547,-0.090648,-0.17322,-0.30444,0.50293,-0.053292,-0.10183,1,-1.7615e-017,-0.30444,0.50293,-0.053292,-0.10183,-0.05952,0.098324,-0.010419,-0.019909,0.1955,2.8035e-017,-0.05952,0.098324,-0.010419,-0.019909,-0.97256,-0.23266
0.85049,-0.66759,0.74453,-0.021242,-0.19435,-0.39247,0.43771,-0.012488,-0.11426,1,-1.5222e-017,-0.39247,0.43771,-0.012488,-0.11426,-0.07673,0.085573,-0.0024415,-0.022337,0.1955,1.2191e-017,-0.07673,0.085573,-0.0024415,-0.022337,-0.10778,0.99417
0.85049,-0.75482,0.65593,0.027276,-0.19359,-0.44376,0.38562,0.016035,-0.11381,1,-1.7397e-017,-0.44376,0.38562,0.016035,-0.11381,-0.086756,0.07539,0.003135,-0.022251,0.1955,-6.2927e-018,-0.086756,0.07539,0.003135,-0.022251,-0.98626,0.16519
0.85049,-0.86342,0.50448,0.095991,-0.17032,-0.5076,0.29658,0.056433,-0.10013,1,-1.4135e-017,-0.5076,0.29658,0.056433,-0.10013,-0.099238,0.057983,0.011033,-0.019575,0.1955,1.6222e-017,-0.099238,0.057983,0.011033,-0.019575,0.81118,0.5848
0.85049,-0.94203,0.33552,0.15149,-0.12358,-0.55382,0.19725,0.089059,-0.072655,1,-9.5684e-018,-0.55382,0.19725,0.089059,-0.072655,-0.10827,0.038563,0.017411,-0.014204,0.1955,2.3373e-017,-0.10827,0.038563,0.017411,-0.014204,0.65222,-0.75803
0.85049,-0.97639,0.21602,0.17726,-0.08247,-0.57402,0.127,0.10421,-0.048484,1,4.3493e-018,-0.57402,0.127,0.10421,-0.048484,-0.11222,0.024828,0.020373,-0.0094788,0.1955,1.7468e-018,-0.11222,0.024828,0.020373,-0.0094788,-0.29401,0.9558
0.85049,-0.99952,0.0311,0.19513,-0.012154,-0.58761,0.018284,0.11471,-0.0071455,1,1.283e-017,-0.58761,0.018284,0.11471,-0.0071455,-0.11488,0.0035745,0.022427,-0.001397,0.1955,4.259e-018,-0.11488,0.0035745,0.022427,-0.001397,0.65561,-0.7551
0.85049,-0.99565,-0.093179,0.19211,0.036275,-0.58534,-0.05478,0.11294,0.021326,1,-1.7397e-017,-0.58534,-0.05478,0.11294,0.021326,-0.11444,-0.01071,0.02208,0.0041693,0.1955,1.0254e-018,-0.11444,-0.01071,0.02208,0.0041693,-0.48806,0.87281
0.85049,-0.96107,-0.2763,0.16565,0.10383,-0.56501,-0.16244,0.097387,0.061041,1,1.1743e-017,-0.56501,-0.16244,0.097387,0.061041,-0.11046,-0.031757,0.019039,0.011934,0.1955,2.1851e-017,-0.11046,-0.031757,0.019039,0.011934,0.52408,0.85167
0.85049,-0.91935,-0.39343,0.13498,0.14143,-0.54048,-0.2313,0.079354,0.083146,1,-2.827e-018,-0.54048,-0.2313,0.079354,0.083146,-0.10567,-0.04522,0.015514,0.016255,0.1955,-8.7349e-018,-0.10567,-0.04522,0.015514,0.016255,-0.53254,-0.84641
0.85049,-0.83039,-0.55719,0.074113,0.18091,-0.48818,-0.32757,0.043571,0.10636,1,-1.196e-017,-0.48818,-0.32757,0.043571,0.10636,-0.095441,-0.064041,0.0085183,0.020793,0.1955,1.6429e-017,-0.095441,-0.064041,0.0085183,0.020793,0.65554,-0.75516
0.85049,-0.71258,-0.70159,0.0030404,0.19548,-0.41893,-0.41246,0.0017875,0.11492,1,-3.9143e-018,-0.41893,-0.41246,0.0017875,0.11492,-0.081902,-0.080638,0.00034946,0.022468,0.1955,5.4595e-018,-0.081902,-0.080638,0.00034946,0.022468,-0.96779,0.25174
0.85049,-0.62001,-0.78459,-0.045196,0.19021,-0.3645,-0.46126,-0.02657,0.11182,1,4.7842e-018,-0.3645,-0.46126,-0.02657,0.11182,-0.071261,-0.090178,-0.0051946,0.021862,0.1955,1.0326e-017,-0.071261,-0.090178,-0.0051946,0.021862,-0.17909,-0.98383
0.85049,-0.46366,-0.88601,-0.11144,0.16063,-0.27259,-0.52088,-0.065517,0.094434,1,-4.1318e-018,-0.27259,-0.52088,-0.065517,0.094434,-0.053292,-0.10183,-0.012809,0.018462,0.1955,3.7562e-017,-0.053292,-0.10183,-0.012809,0.018462,0.85222,0.52318
0.85049,-0.35013,-0.9367,-0.14757,0.12824,-0.20584,-0.55068,-0.086756,0.07539,1,-1.8267e-017,-0.20584,-0.55068,-0.086756,0.07539,-0.040242,-0.10766,-0.016961,0.014739,0.1955,-3.1035e-018,-0.040242,-0.10766,-0.016961,0.014739,-0.97658,0.21516
0.85049,-0.17024,-0.9854,-0.18417,0.065595,-0.10009,-0.57931,-0.10827,0.038563,1,-3.2619e-018,-0.10009,-0.57931,-0.10827,0.038563,-0.019567,-0.11326,-0.021168,0.0075392,0.1955,1.5213e-017,-0.019567,-0.11326,-0.021168,0.0075392,0.60186,-0.7986
0.85049,0.015552,-0.99988,-0.19541,-0.0060801,0.0091429,-0.58783,-0.11488,-0.0035745,1,-8.6985e-019,0.0091429,-0.58783,-0.11488,-0.0035745,0.0017875,-0.11492,-0.02246,-0.00069883,0.1955,-1.9968e-018,0.0017875,-0.11492,-0.02246,-0.00069883,0.11149,-0.99377
0.85049,0.13952,-0.99022,-0.18789,-0.054018,0.082021,-0.58215,-0.11046,-0.031757,1,6.7414e-018,0.082021,-0.58215,-0.11046,-0.031757,0.016035,-0.11381,-0.021596,-0.0062086,0.1955,3.5164e-018,0.016035,-0.11381,-0.021596,-0.0062086,-0.99969,-0.02471
0.85049,0.32083,-0.94714,-0.15526,-0.11881,0.18861,-0.55682,-0.091275,-0.06985,1,-1.0221e-017,0.18861,-0.55682,-0.091275,-0.06985,0.036874,-0.10886,-0.017845,-0.013656,0.1955,2.598e-017,0.036874,-0.10886,-0.017845,-0.013656,-0.72557,-0.68815
0.85049,0.43588,-0.9,-0.12121,-0.15339,0.25625,-0.52911,-0.071261,-0.090178,1,2.3921e-018,0.25625,-0.52911,-0.071261,-0.090178,0.050099,-0.10344,-0.013932,-0.01763,0.1955,3.6804e-017,0.050099,-0.10344,-0.013932,-0.01763,-0.41402,-0.91027
0.85049,0.59531,-0.8035,-0.056934,-0.18703,0.34998,-0.47237,-0.033471,-0.10995,1,1.9572e-018,0.34998,-0.47237,-0.033471,-0.10995,0.068422,-0.092351,-0.0065437,-0.021496,0.1955,1.0422e-017,0.068422,-0.092351,-0.0065437,-0.021496,0.91756,0.39759
0.85049,0.73406,-0.67909,0.015187,-0.19491,0.43155,-0.39923,0.0089287,-0.11459,1,-7.1763e-018,0.43155,-0.39923,0.0089287,-0.11459,0.08437,-0.078051,0.0017456,-0.022402,0.1955,1.4134e-017,0.08437,-0.078051,0.0017456,-0.022402,0.57223,-0.82009
0.85049,0.81266,-0.58274,0.062723,-0.18517,0.47776,-0.34259,0.036874,-0.10886,1,-6.089e-018,0.47776,-0.34259,0.036874,-0.10886,0.093404,-0.066978,0.0072091,-0.021283,0.1955,-3.8049e-018,0.093404,-0.066978,0.0072091,-0.021283,-0.98149,-0.19154
0.85049,0.90667,-0.42184,0.12593,-0.14955,0.53303,-0.248,0.074031,-0.087918,1,-6.5239e-019,0.53303,-0.248,0.074031,-0.087918,0.10421,-0.048484,0.014473,-0.017188,0.1955,1.0515e-017,0.10421,-0.048484,0.014473,-0.017188,-0.84032,-0.54209
0.85049,0.95201,-0.30606,0.15888,-0.11393,0.55969,-0.17993,0.093404,-0.066978,1,-6.9588e-018,0.55969,-0.17993,0.093404,-0.066978,0.10942,-0.035177,0.018261,-0.013094,0.1955,-3.7127e-018,0.10942,-0.035177,0.018261,-0.013094,-0.8036,0.59517
0.85049,0.99227,-0.1241,0.18948,-0.048148,0.58335,-0.072957,0.1114,-0.028306,1,-5.654e-018,0.58335,-0.072957,0.1114,-0.028306,0.11405,-0.014263,0.021778,-0.005534,0.1955,1.7419e-017,0.11405,-0.014263,0.021778,-0.005534,0.99678,0.080167
0.85049,1,-0,0.1955,3.3979e-019,0.5879,-5.4366e-018,0.11494,8.9038e-019,1,6.089e-018,0.5879,5.4366e-018,0.11494,2.0531e-020,0.11494,1.0866e-018,0.02247,1.8342e-019,0.1955,1.4014e-017,0.11494,-1.0866e-018,0.02247,-1.8866e-018,0.54442,0.83881
0.85049,1,-0,0.1955,3.3979e-019,0.57769,-0.10908,0.11294,-0.021326,0.98264,0.18555,0.57769,0.10908,0.11294,0.021326,0.10702,-0.041912,0.020923,-0.0081939,0.18204,0.071291,0.10702,0.041912,0.020923,0.0081939,0.058372,-0.99829
